minute,class,TVC,MQ135,MQ136,MQ2,MQ3,MQ4,MQ5,MQ6,MQ8,MQ9,Temperature,Humidity
513,good,3.349828015,7.94,72.88,3.56,9.15,21.39,7.99,12.15,15.28,11.21,37.6,82.4
514,good,3.349828015,7.97,73.56,3.57,9.15,21.49,7.99,13.15,14.79,11.26,37.6,82.9
515,good,3.349828015,7.91,74.95,3.57,9.86,21.71,7.89,14.44,14.91,11.17,37.6,83.4
516,good,3.349828015,7.97,74.25,3.59,9.59,22.25,7.89,12.35,14.03,11.17,37.6,83.7
517,good,3.349828015,7.91,76.39,3.57,9.94,22.03,7.93,14.08,15.15,11.17,37.5,83.8
518,good,3.349828015,7.91,73.56,3.56,9.94,23.75,7.93,15.02,14.43,11.12,37.5,83.8
519,good,3.349828015,7.85,73.56,3.54,8.36,23.16,7.8,13.15,14.49,11.17,37.5,84.1
520,good,3.349828015,7.94,74.95,3.56,9.74,21.92,7.86,11.76,13.97,11.12,37.5,83.3
521,good,3.349828015,7.91,74.95,3.56,8.53,21.81,7.89,12.93,13.8,11.04,37.5,83.6
522,good,3.349828015,7.88,73.56,3.56,8.77,22.58,7.8,14.44,13.69,11.17,37.5,84
523,good,3.349828015,7.85,75.66,3.56,9.33,22.03,7.83,12.51,14.31,11.08,37.5,84.1
524,good,3.349828015,7.85,74.95,3.56,9.04,21.71,7.86,14.38,13.86,11.08,37.4,84.3
525,good,3.349828015,7.88,74.95,3.54,9.74,24.5,7.8,15.22,13.15,11.12,37.5,84.5
526,good,3.349828015,7.85,74.25,3.54,9.52,23.04,8.02,15.15,16.12,11.08,37.4,84.7
527,good,3.349828015,7.85,76.39,3.54,9.3,22.36,7.89,12.05,13.53,10.99,37.4,81.8
528,good,3.349828015,7.91,74.25,3.57,9.44,22.58,7.93,13.72,13.21,11.12,37.3,83.5
529,good,3.349828015,7.94,74.25,3.61,8.73,22.36,7.93,13.72,13.69,11.08,37.3,84.2
530,good,3.349828015,7.94,74.25,3.59,8.94,21.92,7.89,15.29,13.21,11.04,37.2,84.1
531,good,3.349828015,7.81,73.56,3.56,9.78,22.36,7.83,11.95,12.59,11.04,37.2,84.4
532,good,3.349828015,7.91,74.25,3.59,9.37,22.81,7.77,13.04,12.29,11.08,37.2,84.7
533,good,3.349828015,7.88,74.95,3.57,9.26,22.25,7.74,15.35,12.05,11.04,37.1,85.1
534,good,3.349828015,7.81,74.95,3.56,9.33,22.7,7.77,14.7,11.86,10.95,37,85.4
535,good,3.349828015,7.85,74.25,3.57,9.26,24,7.89,15.15,11.49,11.04,37,85.9
536,good,3.349828015,7.75,73.56,3.56,8.6,22.47,7.8,12.25,11.23,10.99,36.9,86.2
537,good,3.349828015,7.78,73.56,3.56,8.66,22.36,7.77,13.96,12.05,10.95,36.9,86.4
538,good,3.349828015,7.78,72.88,3.56,8.94,22.7,7.74,12.2,10.75,10.99,36.9,86.9
539,good,3.349828015,7.75,74.95,3.56,8.97,22.03,7.74,13.78,10.38,10.99,36.8,87.1
540,good,3.349828015,7.69,74.25,3.54,9.12,22.03,7.65,12.3,10.22,10.95,36.8,87.3
541,good,3.397772954,7.75,74.95,3.56,9.67,21.49,7.74,12,10.22,10.95,36.7,87.5
542,good,3.397772954,7.66,76.39,3.52,9.37,22.58,7.62,13.26,9.79,10.99,36.7,87.6
543,good,3.397772954,7.66,74.95,3.52,9.33,22.58,7.59,12.45,9.52,10.95,36.6,87.7
544,good,3.397772954,7.69,76.39,3.56,9.37,21.39,7.8,11.9,9.38,10.95,36.6,87.9
545,good,3.397772954,7.69,74.95,3.56,9.41,22.58,7.59,14.44,8.88,10.87,36.5,88.1
546,good,3.397772954,7.63,72.88,3.52,9.55,22.7,7.59,13.66,8.88,10.82,36.5,88.3
547,good,3.397772954,7.66,74.95,3.54,9.44,26.1,7.65,14.83,8.88,10.91,36.4,88.4
548,good,3.397772954,7.69,74.95,3.52,9.26,23.16,7.62,12.15,8.7,10.82,36.4,88.7
549,good,3.397772954,7.6,73.56,3.54,8.39,22.7,7.53,11.95,8.4,10.87,36.3,88.7
550,good,3.397772954,7.66,74.95,3.56,8.73,22.14,7.62,14.96,9.16,10.87,36.3,89
551,good,3.397772954,7.57,74.95,3.54,8.9,22.36,7.68,11.66,8.57,10.78,36.3,89.3
552,good,3.397772954,7.57,74.25,3.52,9.01,21.71,7.65,13.49,8.63,10.74,36.3,89.2
553,good,3.397772954,7.54,73.56,3.5,10.29,21.71,7.68,12.4,8.53,10.74,36.2,89.2
554,good,3.397772954,7.6,72.88,3.5,9.7,22.03,7.74,14.38,8.33,10.74,36.2,89.4
555,good,3.397772954,7.63,74.25,3.54,9.48,23.39,7.62,12.72,8.74,10.74,36.2,89.6
556,good,3.397772954,7.63,74.95,3.5,9.63,23.51,7.62,12.1,8.11,10.82,36.1,89.8
557,good,3.397772954,7.57,74.95,3.57,10.17,21.08,7.5,12.72,7.55,10.7,36.1,89.8
558,good,3.397772954,7.57,74.25,3.56,9.08,23.04,7.65,13.6,7.79,10.78,36,89.8
559,good,3.397772954,7.54,74.25,3.49,9.33,23.39,7.62,12.82,7.73,10.78,36,90
560,good,3.397772954,7.63,74.25,3.54,9.37,23.27,7.62,12.45,7.86,10.65,36,90
561,good,3.397772954,7.6,74.95,3.52,9.52,23.88,7.38,13.96,7.31,10.74,36,90.1
562,good,3.397772954,7.63,74.25,3.56,9.37,23.27,7.62,14.76,7.55,10.7,35.9,90.1
563,good,3.397772954,7.54,74.95,3.52,9.26,23.51,7.56,12.3,7.49,10.74,35.9,90.2
564,good,3.397772954,7.51,71.55,3.5,9.55,23.39,7.53,11.66,7.23,10.57,35.9,90.2
565,good,3.397772954,7.54,74.25,3.52,9.44,23.27,7.62,11.76,7.29,10.61,35.9,90.2
566,good,3.397772954,7.54,74.95,3.52,8.83,22.92,7.5,11.56,7.08,10.7,35.8,90.3
567,good,3.397772954,7.57,72.88,3.52,9.63,23.63,7.5,11.85,7.08,10.53,35.8,90.3
568,good,3.397772954,7.51,72.21,3.5,9.94,23.51,7.53,11.52,6.97,10.61,35.8,90.3
569,good,3.397772954,7.51,71.55,3.54,9.44,22.92,7.5,12.61,6.94,10.53,35.8,90.4
570,good,3.397772954,7.51,72.88,3.54,9.74,23.51,7.44,11.42,6.8,10.61,35.8,90.4
571,good,3.397772954,7.51,73.56,3.54,8.66,22.92,7.56,11.8,6.8,10.7,35.8,90.5
572,good,3.397772954,7.57,72.88,3.54,9.3,25.42,7.41,14.32,6.8,10.61,35.7,90.5
573,good,3.397772954,7.54,70.27,3.52,9.3,23.16,7.44,14.2,6.78,10.78,35.7,90.6
574,good,3.397772954,7.48,72.88,3.52,9.33,23.51,7.53,12.51,6.7,10.7,35.7,90.7
575,good,3.397772954,7.57,72.21,3.57,9.12,22.7,7.53,11.47,6.48,10.65,35.7,90.7
576,good,3.397772954,7.57,72.21,3.56,8.77,22.58,7.44,12.4,6.35,10.7,35.7,90.7
577,good,3.397772954,7.48,71.55,3.54,8.53,22.36,7.47,12.05,6.32,10.57,35.7,90.7
578,good,3.397772954,7.51,71.55,3.56,9.22,21.92,7.38,12.56,6.09,10.65,35.7,90.8
579,good,3.397772954,7.48,69.03,3.54,8.97,22.81,7.35,11.66,5.99,10.57,35.7,90.8
580,good,3.397772954,7.42,73.56,3.52,9.01,22.47,7.41,11.42,6.27,10.57,35.6,90.8
581,good,3.397772954,7.45,72.88,3.56,8.97,22.92,7.35,13.43,6.04,10.65,35.6,90.9
582,good,3.397772954,7.48,72.88,3.56,8.87,22.81,7.29,13.6,5.99,10.61,35.6,90.9
583,good,3.397772954,7.39,72.88,3.52,10.37,23.16,7.38,14.14,6.09,10.53,35.5,90.9
584,good,3.397772954,7.42,71.55,3.52,10.21,23.27,7.47,12.93,6.04,10.53,35.6,91
585,good,3.397772954,7.42,72.21,3.52,9.3,21.92,7.47,14.2,5.82,10.61,35.6,91
586,good,3.397772954,7.48,72.88,3.56,9.04,23.63,7.38,11.42,5.95,10.57,35.5,91
587,good,3.397772954,7.48,73.56,3.54,9.33,24.12,7.38,13.72,6.83,10.53,35.5,91.1
588,good,3.397772954,7.45,72.21,3.57,8.6,23.27,7.56,11.56,6.09,10.57,35.5,91.1
589,good,3.397772954,7.42,70.91,3.54,9.44,26.39,7.44,14.02,5.75,10.57,35.5,91.2
590,good,3.397772954,7.51,71.55,3.57,8.87,22.92,7.38,13.43,5.82,10.53,35.5,91.1
591,good,3.397772954,7.48,72.21,3.56,9.12,22.92,7.41,12.61,5.65,10.57,35.4,91.2
592,good,3.397772954,7.42,72.21,3.56,9.26,23.27,7.38,12.3,5.58,10.57,35.4,91.2
593,good,3.397772954,7.45,70.91,3.54,9.12,23.88,7.32,12.66,5.65,10.49,35.4,91.3
594,good,3.397772954,7.42,68.42,3.54,9.04,24.37,7.32,13.21,5.49,10.45,35.4,91.3
595,good,3.397772954,7.39,71.55,3.54,9.26,24,7.47,10.84,5.65,10.57,35.4,91.3
596,good,3.397772954,7.45,73.56,3.56,9.26,23.51,7.44,11.52,5.7,10.53,35.4,91.4
597,good,3.397772954,7.42,70.91,3.54,9.55,24.12,7.32,13.32,5.61,10.45,35.4,91.4
598,good,3.397772954,7.45,65.51,3.57,9.26,23.51,7.38,11.24,5.56,10.49,35.4,91.5
599,good,3.397772954,7.21,67.23,3.56,8.36,23.39,7.38,11.29,5.49,10.53,35.3,91.4
600,good,3.397772954,7.24,68.42,3.57,8.39,22.92,7.41,12.82,5.49,10.57,35.4,91.5
601,good,3.491809001,7.13,66.65,3.76,8.49,22.92,7.38,11.56,5.4,10.49,35.3,91.5
602,good,3.491809001,7.33,70.27,3.59,9.01,22.47,7.38,11.56,5.26,10.53,35.3,91.5
603,good,3.491809001,7.24,67.82,3.54,8.9,22.36,7.35,14.02,5.17,10.45,35.3,91.5
604,good,3.491809001,7.24,67.82,3.54,8.87,22.58,7.23,11.42,5.15,10.49,35.3,91.5
605,good,3.491809001,7.24,67.82,3.56,8.94,21.81,7.32,11.61,5.1,10.45,35.2,91.5
606,good,3.491809001,7.24,70.91,3.56,9.08,22.47,7.38,12.66,4.99,10.49,35.3,91.5
607,good,3.491809001,7.16,67.82,3.54,8.87,22.25,7.26,13.49,5.06,10.45,35.3,91.6
608,good,3.491809001,7.21,69.64,3.57,9.08,22.58,7.29,11.71,5.04,10.53,35.2,91.6
609,good,3.491809001,7.21,67.82,3.56,9.12,22.7,7.26,12.61,5.1,10.37,35.2,91.6
610,good,3.491809001,7.19,68.42,3.56,9.15,22.36,7.18,11.47,5.02,10.45,35.2,91.7
611,good,3.491809001,7.24,68.42,3.54,9.48,23.51,7.29,11.19,4.99,10.49,35.2,91.7
612,good,3.491809001,7.24,67.82,3.54,9.41,23.39,7.65,14.38,5.15,10.45,35.2,91.7
613,good,3.491809001,7.19,69.64,3.52,9.37,23.75,7.12,10.88,4.91,10.45,35.2,91.8
614,good,3.491809001,7.24,67.82,3.56,9.26,24,7.26,11.33,5.1,10.37,35.2,91.8
615,good,3.491809001,7.21,63.34,3.56,9.44,23.51,7.29,11.47,5.1,10.45,35.2,91.8
616,good,3.491809001,7.24,67.82,3.57,9.48,25.02,7.18,12.93,4.99,10.49,35.2,91.8
617,good,3.491809001,7.24,70.27,3.57,9.33,23.63,7.23,12.4,5.02,10.49,35.1,91.8
618,good,3.491809001,7.24,67.82,3.59,9.04,23.63,7.32,13.04,4.99,10.45,35.1,91.8
619,good,3.491809001,7.33,69.64,2.38,9.15,23.04,7.26,12.45,4.97,10.49,35.1,91.9
620,good,3.491809001,7.19,67.82,2.36,8.97,22.7,7.26,11.01,4.93,10.45,35.1,91.9
621,good,3.491809001,7.21,66.65,2.42,8.97,22.25,7.32,11.71,5.13,10.45,35.1,91.9
622,good,3.491809001,7.21,70.27,3.65,9.08,23.27,7.23,11.95,4.8,10.49,35.1,91.9
623,good,3.491809001,7.16,69.64,3.61,9.08,23.63,7.32,11.15,5.04,10.49,35.1,92
624,good,3.491809001,7.19,66.65,3.63,9.19,23.27,7.32,12.45,4.87,10.49,35,92
625,good,3.491809001,7.13,66.65,3.59,9.15,23.75,7.47,11.56,4.89,10.41,35,92
626,good,3.491809001,7.16,68.42,3.57,8.43,23.04,7.41,11.33,4.76,10.41,35,92
627,good,3.491809001,7.1,67.82,3.57,8.87,22.47,7.35,12.25,4.7,10.41,35,92
628,good,3.491809001,7.16,70.91,3.61,10.25,23.04,7.26,12.35,4.76,10.49,35,92
629,good,3.491809001,7.07,69.03,3.56,9.67,24.12,7.53,13.96,4.74,10.37,35,92
630,good,3.491809001,7.13,69.03,3.57,9.48,22.36,7.29,11.24,4.72,10.37,35,92.1
631,good,3.491809001,7.16,70.27,3.59,9.48,23.51,7.41,13.6,5.26,10.49,35,92.1
632,good,3.491809001,7.07,69.03,3.59,8.83,23.04,7.29,11.19,5.06,10.45,35,92.1
633,good,3.491809001,7.07,69.03,3.59,9.12,22.92,7.38,11.42,4.8,10.37,35,92.2
634,good,3.491809001,7.16,67.82,3.63,8.63,23.39,7.23,12.35,4.74,10.45,34.9,92.1
635,good,3.491809001,7.13,68.42,3.61,8.94,22.7,7.35,11.95,4.49,10.37,34.9,92.2
636,good,3.491809001,7.07,70.91,3.59,9.3,22.25,7.35,13.54,4.65,10.41,34.9,92.1
637,good,3.491809001,7.1,69.03,3.61,8.94,23.27,7.21,13.54,4.7,10.41,34.9,92.1
638,good,3.491809001,7.04,67.82,3.59,9.7,22.36,7.35,11.29,4.57,10.41,34.9,92.2
639,good,3.491809001,7.04,68.42,3.59,9.37,21.81,7.32,12.93,4.57,10.45,34.9,92.2
640,good,3.491809001,7.01,70.27,3.59,9.63,22.14,7.32,13.04,4.57,10.45,34.9,92.2
641,good,3.491809001,7.1,68.42,3.61,8.73,23.39,7.35,11.61,4.63,10.37,34.9,92.2
642,good,3.491809001,7.07,68.42,3.61,8.97,22.03,7.15,11.1,4.65,10.41,34.8,92.2
643,good,3.491809001,6.99,70.27,3.59,9.41,23.04,7.38,11.19,4.59,10.41,34.8,92.2
644,good,3.491809001,7.04,69.64,3.61,8.97,23.51,7.26,11.33,4.78,10.41,34.8,92.2
645,good,3.491809001,6.96,70.27,3.57,9.33,23.04,7.26,10.71,4.8,10.45,34.8,92.2
646,good,3.491809001,6.99,70.91,3.61,9.12,22.58,7.44,13.32,4.74,10.41,34.8,92.3
647,good,3.491809001,6.76,70.27,3.61,9.55,22.81,7.44,11.19,4.43,10.45,34.8,92.3
648,good,3.491809001,7.13,70.91,3.57,10.45,21.71,7.5,13.09,4.37,10.49,34.8,92.3
649,good,3.491809001,7.13,70.91,3.59,9.01,22.25,7.44,12.35,4.51,10.41,34.7,92.3
650,good,3.491809001,7.21,70.91,3.61,9.78,23.39,7.41,10.79,4.43,10.45,34.7,92.3
651,good,3.491809001,7.19,70.91,3.59,9.67,25.55,7.38,13.49,4.41,10.37,34.7,92.3
652,good,3.491809001,7.19,69.03,3.59,9.55,21.71,7.32,12.88,4.27,10.33,34.7,92.3
653,good,3.491809001,7.19,69.03,3.61,9.44,23.63,7.29,11.01,4.39,10.33,34.7,92.3
654,good,3.491809001,7.16,69.64,3.59,9.44,23.51,7.35,11.76,4.27,10.41,34.7,92.3
655,good,3.491809001,7.16,70.91,3.57,9.63,24.12,7.21,11.15,4.35,10.37,34.7,92.4
656,good,3.491809001,7.19,70.91,3.61,9.52,23.04,7.15,11.56,4.41,10.33,34.7,92.4
657,good,3.491809001,7.21,70.27,3.57,9.44,24.12,7.23,12.88,4.35,10.33,34.7,92.4
658,good,3.491809001,7.19,71.55,3.57,9.44,24.37,7.5,10.58,4.35,10.45,34.7,92.5
659,good,3.491809001,7.19,70.91,3.59,9.33,24,7.35,11.15,4.45,10.45,34.7,92.5
660,good,3.491809001,7.27,72.21,3.61,9.22,24.25,7.35,13.15,4.41,10.41,34.7,92.5
661,good,3.57676176,7.19,72.21,3.59,9.33,24.37,7.32,12.72,4.41,10.37,34.7,92.5
662,good,3.57676176,7.24,71.55,3.63,9.44,24,7.23,11.8,4.31,10.45,34.7,92.5
663,good,3.57676176,7.19,72.21,3.57,9.26,24.37,7.23,12.51,4.53,10.37,34.7,92.5
664,good,3.57676176,7.21,72.21,3.61,9.48,24.37,7.32,10.62,4.35,10.45,34.7,92.5
665,good,3.57676176,7.24,70.27,3.63,9.63,24.37,7.23,12.4,4.39,10.33,34.6,92.5
666,good,3.57676176,7.21,72.21,3.61,9.52,23.75,7.32,13.15,4.29,10.41,34.6,92.5
667,good,3.57676176,7.27,70.27,3.63,9.44,23.75,7.21,10.84,4.37,10.41,34.6,92.5
668,good,3.57676176,7.24,72.21,3.61,9.44,23.88,7.29,11.38,4.29,10.33,34.6,92.6
669,good,3.57676176,7.24,71.55,3.61,8.66,24.89,7.32,11.47,4.47,10.33,34.6,92.5
670,good,3.57676176,7.19,70.27,3.59,8.63,23.63,7.41,10.79,4.27,10.41,34.6,92.5
671,good,3.57676176,7.27,69.64,3.65,8.56,21.81,7.32,12.99,4.27,10.41,34.6,92.6
672,good,3.57676176,7.24,71.55,3.65,9.37,23.16,7.21,10.58,4.11,10.37,34.6,92.6
673,good,3.57676176,7.19,69.64,3.63,9.82,22.92,7.18,13.09,4.17,10.29,34.6,92.6
674,good,3.57676176,7.21,70.91,3.63,9.41,24.25,7.29,11.42,5.04,10.37,34.6,92.6
675,good,3.57676176,7.24,70.27,3.65,9.3,24.12,7.29,14.7,4.41,10.37,34.6,92.5
676,good,3.57676176,7.24,70.27,3.63,9.44,23.63,7.29,12,4.33,10.41,34.5,92.5
677,good,3.57676176,7.24,70.91,3.63,9.48,23.63,7.35,13.49,4.23,10.37,34.5,92.5
678,good,3.57676176,7.24,69.64,3.63,9.37,22.92,7.38,11.01,4.39,10.37,34.5,92.6
679,good,3.57676176,7.21,71.55,3.61,9.41,23.63,7.23,12.72,4.19,10.29,34.5,92.6
680,good,3.57676176,7.19,70.27,3.59,9.37,23.63,7.32,11.33,4.19,10.37,34.5,92.6
681,good,3.57676176,7.27,70.27,3.72,9.59,24.76,7.29,11.1,4.23,10.33,34.5,92.6
682,good,3.57676176,7.19,72.21,3.63,9.33,23.88,7.32,12.25,4.21,10.33,34.5,92.6
683,good,3.57676176,7.19,70.91,3.63,8.53,23.88,7.38,12.45,4.17,10.33,34.5,92.6
684,good,3.57676176,7.24,69.03,3.67,9.26,22.81,7.35,13.04,4.09,10.33,34.5,92.6
685,good,3.57676176,7.21,70.27,3.67,9.33,22.7,7.35,11.9,4.21,10.41,34.4,92.6
686,good,3.57676176,7.16,70.91,3.65,9.37,23.27,7.35,11.29,4.19,10.33,34.4,92.6
687,good,3.57676176,6.68,72.21,3.81,9.67,23.39,7.38,12.77,4.19,10.41,34.4,92.6
688,good,3.57676176,7.36,70.27,3.65,9.37,23.63,7.35,10.97,4.13,10.29,34.4,92.6
689,good,3.57676176,7.42,70.27,3.67,9.44,23.75,7.32,10.84,4.17,10.45,34.4,92.6
690,good,3.57676176,7.39,72.21,3.67,9.48,23.63,7.32,12.66,4.15,10.41,34.4,92.7
691,good,3.57676176,7.21,72.21,3.67,9.52,23.88,7.35,10.97,4.11,10.41,34.4,92.7
692,good,3.57676176,7.13,72.21,3.67,9.33,23.27,7.32,11.29,4.21,10.33,34.4,92.7
693,good,3.57676176,7.1,69.64,3.65,9.48,23.39,7.26,11.1,4.15,10.33,34.4,92.7
694,good,3.57676176,7.07,70.27,3.65,9.22,23.16,7.26,12.35,4.06,10.29,34.4,92.7
695,good,3.57676176,7.16,69.64,3.67,9.22,23.51,7.21,10.58,3.96,10.29,34.4,92.8
696,good,3.57676176,7.07,70.27,3.65,9.52,23.16,7.23,12.15,4.11,10.41,34.4,92.7
697,good,3.57676176,7.16,70.27,3.67,9.7,22.36,7.26,10.97,4.17,10.41,34.4,92.7
698,good,3.57676176,7.13,70.27,3.65,9.55,23.75,7.21,13.21,4.06,10.33,34.4,92.7
699,good,3.57676176,7.07,71.55,3.63,9.41,24.25,7.21,12,4.02,10.37,34.4,92.7
700,good,3.57676176,7.13,71.55,3.68,8.63,23.88,7.18,11.42,4.04,10.29,34.4,92.7
701,good,3.57676176,7.04,71.55,3.65,8.77,23.04,7.23,12,4.02,10.37,34.4,92.7
702,good,3.57676176,7.04,69.03,3.63,9.15,22.92,7.12,10.93,3.91,10.25,34.4,92.8
703,good,3.57676176,7.1,70.27,3.63,9.15,23.63,7.09,10.97,3.98,10.29,34.3,92.7
704,good,3.57676176,7.1,72.88,3.65,10.17,23.51,7.5,12.3,4.27,10.53,34.3,92.7
705,good,3.57676176,7.04,69.64,3.63,9.82,24,7.26,12.25,4.39,10.25,34.3,92.7
706,good,3.57676176,6.99,69.64,3.65,10.09,23.51,7.29,11.15,4.09,10.33,34.3,92.7
707,good,3.57676176,6.99,69.64,3.68,9.94,23.51,7.23,11.24,4.02,10.33,34.3,92.7
708,good,3.57676176,6.93,69.64,3.65,9.82,23.75,7.38,11.06,4.13,10.29,34.3,92.7
709,good,3.57676176,6.96,69.64,3.67,9.74,24.5,7.29,10.93,4.11,10.33,34.3,92.7
710,good,3.57676176,6.79,72.21,3.67,9.48,23.51,7.26,12.61,4.04,10.33,34.3,92.7
711,good,3.57676176,7.07,70.91,3.68,9.41,23.51,7.18,11.01,4.08,10.33,34.3,92.7
712,good,3.57676176,7.01,72.21,3.67,9.59,23.27,7.15,11.85,4.02,10.37,34.3,92.7
713,good,3.57676176,7.04,69.64,3.67,9.48,24.12,7.18,12.66,4.41,10.29,34.3,92.7
714,good,3.57676176,7.01,69.64,3.67,9.44,23.27,7.23,10.75,4,10.29,34.3,92.7
715,good,3.57676176,7.01,72.21,3.67,9.59,23.75,7.21,11.66,4.17,10.25,34.3,92.7
716,good,3.57676176,7.01,72.88,3.68,9.22,23.88,7.26,11.01,4.02,10.29,34.2,92.7
717,good,3.57676176,6.96,69.64,3.65,9.41,23.27,7.26,11.29,3.96,10.25,34.2,92.7
718,good,3.57676176,7.01,72.21,3.63,9.48,24.12,7.23,11.33,4.37,10.25,34.2,92.7
719,good,3.57676176,6.99,69.64,3.65,9.48,23.88,7.18,12.66,4,10.21,34.2,92.7
720,good,3.57676176,6.93,70.91,3.61,9.48,23.63,7.15,12.61,3.92,10.21,34.2,92.7
721,good,3.622956598,6.96,69.64,3.67,9.67,23.04,7.12,11.06,3.98,10.21,34.2,92.8
722,good,3.622956598,7.01,71.55,3.65,9.48,23.88,7.06,10.79,3.85,10.21,34.2,92.8
723,good,3.622956598,6.9,69.64,3.63,9.7,23.75,7.12,11.1,3.85,10.21,34.2,92.7
724,good,3.622956598,7.01,71.55,3.65,9.63,23.75,7.04,12.45,3.79,10.17,34.2,92.8
725,good,3.622956598,6.99,72.21,3.65,9.67,23.88,6.98,11.61,3.83,10.17,34.2,92.8
726,good,3.622956598,6.9,72.21,3.63,9.94,23.75,7.01,11.71,3.83,10.21,34.2,92.8
727,good,3.622956598,6.96,70.91,3.67,9.37,23.75,6.95,11.47,3.89,10.29,34.2,92.8
728,good,3.622956598,6.9,72.88,3.67,9.08,23.75,7.06,11.38,3.81,10.37,34.2,92.8
729,good,3.622956598,6.87,69.64,3.67,8.49,23.39,7.15,10.97,3.91,10.25,34.2,92.9
730,good,3.622956598,6.82,70.91,3.65,8.9,23.51,7.15,11.66,3.94,10.25,34.2,92.8
731,good,3.622956598,6.82,70.27,3.65,8.9,23.51,7.09,12.88,3.85,10.25,34.2,92.9
732,good,3.622956598,6.85,70.27,3.65,9.48,23.75,7.18,10.25,3.79,10.29,34.2,92.9
733,good,3.622956598,6.85,72.21,3.65,9.48,22.92,7.12,10.29,3.78,10.21,34.2,92.8
734,good,3.622956598,6.85,70.91,3.65,8.87,23.63,6.84,12.72,3.81,10.37,34.2,92.8
735,good,3.622956598,7.04,70.91,3.63,9.15,22.81,7.06,12.77,3.81,10.17,34.2,92.8
736,good,3.622956598,7.16,69.64,3.67,9.19,22.7,7.04,11.56,3.83,10.25,34.2,92.9
737,good,3.622956598,7.21,72.21,3.67,9.7,24,7.18,13.04,4.08,10.29,34.2,92.9
738,good,3.622956598,7.3,70.91,3.68,9.63,23.75,7.06,11.42,4,10.17,34.2,92.8
739,good,3.622956598,7.27,72.21,3.67,9.67,23.63,7.26,11.15,3.96,10.17,34.2,92.8
740,good,3.622956598,7.3,70.27,3.68,9.44,23.16,7.21,11.8,3.96,10.45,34.2,92.9
741,good,3.622956598,7.33,70.91,3.65,9.41,23.04,7.26,12.99,3.85,10.21,34.1,92.8
742,good,3.622956598,7.36,70.27,3.67,9.26,23.27,7.18,11.19,3.83,10.25,34.1,92.9
743,good,3.622956598,7.33,71.55,3.68,9.52,22.92,7.18,12.45,3.72,10.29,34.1,92.8
744,good,3.622956598,7.39,72.88,3.68,9.19,22.7,7.15,11.66,3.68,10.29,34.1,92.9
745,good,3.622956598,7.33,70.27,3.7,9.22,22.81,7.06,12,3.67,10.21,34.1,92.9
746,good,3.622956598,7.24,72.21,3.68,9.55,22.81,7.09,10.79,3.74,10.41,34.1,92.9
747,good,3.622956598,7.3,70.27,3.68,9.44,23.27,7.04,11.56,3.67,10.25,34.1,92.9
748,good,3.622956598,7.36,72.21,3.68,9.33,23.04,7.04,12.51,3.7,10.21,34.1,92.9
749,good,3.622956598,7.33,70.27,3.67,9.37,23.04,7.09,10.93,3.68,10.21,34.1,93
750,good,3.622956598,7.3,72.21,3.67,9.74,23.16,7.06,11.8,3.74,10.17,34.1,93
751,good,3.622956598,7.39,70.27,3.72,9.52,23.27,7.06,12.3,3.81,10.17,34.1,93
752,good,3.622956598,7.39,70.27,3.7,9.59,23.39,7.59,14.32,4.25,10.29,34.1,92.9
753,good,3.622956598,7.45,70.91,3.72,9.7,23.04,7.23,11.06,3.83,10.17,34,92.8
754,good,3.622956598,7.45,70.27,3.72,9.55,22.58,7.18,10.54,3.72,10.21,34,92.9
755,good,3.622956598,7.42,73.56,3.7,9.55,23.16,7.06,11.8,3.76,10.25,34,92.9
756,good,3.622956598,7.42,70.91,3.72,9.59,23.16,7.01,12.45,3.7,10.21,34,92.9
757,good,3.622956598,7.42,72.21,3.72,9.63,23.27,7.12,11.71,3.72,10.25,34,92.9
758,good,3.622956598,7.36,72.21,3.72,9.59,23.63,7.32,10.62,3.78,10.25,34,92.9
759,good,3.622956598,7.36,70.27,3.68,9.9,23.39,7.06,12,3.76,10.13,34,92.9
760,good,3.622956598,7.42,72.21,3.72,9.67,23.27,7.12,13.15,3.72,10.25,34,92.9
761,good,3.622956598,7.39,71.55,3.7,9.86,22.81,7.15,12.93,3.65,10.17,34,93
762,good,3.622956598,7.42,71.55,3.7,9.9,23.63,7.01,11.71,3.68,10.17,34,93
763,good,3.622956598,7.39,71.55,3.68,9.78,23.04,7.09,10.37,3.63,10.25,34,93
764,good,3.622956598,7.36,70.27,3.65,9.26,23.16,7.04,12.15,3.72,10.13,34,93
765,good,3.622956598,7.36,71.55,3.7,10.01,24.12,7.04,12.99,3.63,10.21,34,93
766,good,3.622956598,7.33,72.21,3.7,9.7,23.63,7.04,12.88,3.61,10.21,34,93
767,good,3.622956598,7.36,70.27,3.72,9.63,23.04,7.06,12,3.65,10.25,34,93
768,good,3.622956598,7.33,73.56,3.7,9.86,21.49,7.09,12.61,3.65,10.25,34,93
769,good,3.622956598,7.33,72.88,3.7,9.86,23.04,7.06,10.84,3.65,10.25,34,93
770,good,3.622956598,7.33,72.88,3.93,9.26,22.14,7.01,12.88,3.7,10.17,33.9,93.1
771,good,3.622956598,7.45,70.27,3.72,9.59,22.7,7.01,10.33,3.67,10.17,33.9,93.1
772,good,3.622956598,7.36,70.91,3.7,9.78,23.16,6.98,12.82,3.61,10.13,33.9,93.1
