minute,class,TVC,MQ135,MQ136,MQ2,MQ3,MQ4,MQ5,MQ6,MQ8,MQ9,Temperature,Humidity
515,good,3.340085474,6.23,2.53,3.41,12.04,9.3,13.82,20.7,15.79,5.86,33,56.7
516,good,3.340085474,6.28,2.57,3.4,11.95,8.91,13.88,19.61,15.99,6.03,33,57.3
517,good,3.340085474,6.28,2.57,3.61,11.99,9.08,13.99,24.04,15.28,5.98,33,58.8
518,good,3.340085474,6.63,2.57,3.79,11.85,9.56,13.54,18.43,15.41,5.98,33,58.9
519,good,3.340085474,6.28,2.59,3.96,12.09,9.48,13.93,18.78,16.4,5.9,33.1,60.2
520,good,3.340085474,6.31,2.6,3.87,11.95,9.15,14.05,23.41,15.34,6.18,33.1,60.2
521,good,3.340085474,6.21,2.6,4.33,11.95,9.15,14.05,23.78,15.92,6.13,33.1,61
522,good,3.340085474,6.21,2.56,3.4,11.95,9.23,13.49,24.83,18.31,6,33.1,60.5
523,good,3.340085474,6.15,2.51,2.88,12.09,8.8,13.44,19.14,18,5.83,33.1,59.9
524,good,3.340085474,6.1,2.51,3.5,11.62,8.27,13.06,17.67,17.84,5.73,33.2,60.5
525,good,3.340085474,6.08,2.54,3.74,11.76,9.19,13.49,24.56,15.22,5.76,33.2,61
526,good,3.340085474,6.1,2.56,3.36,11.62,9.08,13.54,18.51,18.31,5.69,33.2,61.1
527,good,3.340085474,6.1,2.5,3.93,11.62,8.94,13.54,21.33,15.28,5.66,33.2,61.5
528,good,3.340085474,6.05,2.48,3.76,11.62,9.08,13.38,16.64,16.46,5.66,33.2,61.8
529,good,3.340085474,6.08,2.54,3.78,11.76,9.75,13.54,19.71,17.17,5.69,33.2,58.7
530,good,3.340085474,6.08,2.53,3.74,11.71,9.34,13.6,18,15.41,5.64,33.3,60.2
531,good,3.340085474,6.05,2.51,3.76,11.62,9.56,12.75,18,15.92,5.69,33.3,61.5
532,good,3.340085474,6.05,2.5,3.38,11.58,9.3,13.06,18.43,15.03,5.69,33.3,61.5
533,good,3.340085474,6.21,2.53,3.24,11.76,9.86,13.71,20,15.73,5.73,33.3,61.8
534,good,3.340085474,6.23,2.54,3.02,11.85,9.37,13.17,21.55,15.66,5.78,33.3,59.2
535,good,3.340085474,6.23,2.56,3.68,11.85,9.48,13.44,24.3,15.03,5.78,33.4,59.9
536,good,3.340085474,6.21,2.51,3.57,11.95,9.19,13.33,18.96,15.28,5.66,33.4,60
537,good,3.340085474,6.21,2.53,3.59,11.95,9.86,13.65,30.55,18.39,5.78,33.4,59.8
538,good,3.340085474,6.23,2.51,2.8,11.95,8.01,13.01,20.39,14.85,5.88,33.4,60.4
539,good,3.340085474,6.18,2.51,3.76,11.95,9.45,13.44,18.25,18.23,5.88,33.4,60.3
540,good,3.340085474,6.18,2.53,3.61,11.9,9.9,13.93,21.01,17.69,6.05,33.4,61.1
541,good,3.384566376,6.26,2.59,3.61,11.95,10.02,14.51,19.33,16.88,6,33.4,61.8
542,good,3.384566376,6.41,2.59,3.63,12.04,9.83,14.1,18.87,16.53,6.18,33.4,60.3
543,good,3.384566376,6.28,2.47,3.45,11.95,9.3,12.65,20,16.96,5.83,33.4,59.4
544,good,3.384566376,6.18,2.47,3.45,11.99,8.73,12.6,17.1,15.79,5.95,33.5,59.9
545,good,3.384566376,6.15,2.5,3.49,11.95,9.05,13.17,19.52,16.67,5.95,33.5,59.3
546,good,3.384566376,6.21,2.51,3.52,11.95,9.41,13.33,18.78,16.33,6,33.5,60.8
547,good,3.384566376,6.15,2.53,3.49,11.85,9.67,13.82,21.88,15.03,6.05,33.5,60.5
548,good,3.384566376,6.23,2.54,3.49,11.85,9.34,13.33,18.78,15.99,6.03,33.5,59.9
549,good,3.384566376,6.26,2.48,3.45,11.9,8.91,12.85,23.16,14.37,5.86,33.4,57.8
550,good,3.384566376,6.41,2.54,3.5,12.23,9.3,13.82,17.1,14.49,5.86,33.5,53.7
551,good,3.384566376,6.39,2.54,3.47,12.23,9.05,12.7,17.34,15.22,5.81,33.5,53.5
552,good,3.384566376,6.49,2.53,3.5,12.28,9.83,13.44,20.29,14.91,5.86,33.5,52.5
553,good,3.384566376,6.49,2.57,3.47,12.38,9.98,13.76,18.69,16.74,5.73,33.5,50.5
554,good,3.384566376,6.6,2.56,3.45,12.48,9.94,12.91,17.42,14.85,5.81,33.5,50.4
555,good,3.384566376,6.49,2.47,3.36,12.14,8.67,12.25,16.95,14.37,5.81,33.5,53.7
556,good,3.384566376,6.49,2.47,3.52,12.28,8.94,12.65,18.43,17.39,5.81,33.5,54.8
557,good,3.384566376,6.36,2.54,3.43,11.85,9.15,12.6,20.39,16.19,5.86,33.5,56.8
558,good,3.384566376,6.26,2.44,3.38,11.76,8.8,12.3,19.52,15.22,5.86,33.5,57.7
559,good,3.384566376,6.23,2.5,3.38,11.76,8.87,12.35,18,15.53,5.78,33.5,57.4
560,good,3.384566376,6.23,2.5,3.4,11.62,9.3,12.6,17.18,13.97,5.95,33.5,57.6
561,good,3.384566376,6.21,2.36,3.4,11.67,7.77,12.55,16.64,14.2,6.08,33.5,57.1
562,good,3.384566376,6.36,2.54,3.41,11.95,9.37,12.96,20.09,16.67,6.18,33.5,57.2
563,good,3.384566376,6.31,2.5,2.5,11.99,9.12,12.11,17.34,17.17,5.93,33.5,56.9
564,good,3.384566376,6.28,2.5,3.4,11.85,9.12,12.6,21.33,15.47,6.21,33.5,57.4
565,good,3.384566376,6.28,2.47,3.22,11.81,9.3,12.25,19.42,17.17,6.05,33.5,57.6
566,good,3.384566376,6.15,2.47,3.41,11.71,10.1,12.11,26.39,15.03,5.81,33.4,57.4
567,good,3.384566376,6.1,2.45,3.38,11.53,8.7,11.73,16.79,13.8,5.9,33.4,58.9
568,good,3.384566376,6.08,2.47,3.4,11.58,8.87,12.16,17.03,16.26,5.81,33.4,58.9
569,good,3.384566376,6.08,2.48,3.33,11.35,8.67,11.69,17.67,14.14,5.81,33.4,59.3
570,good,3.384566376,6.08,2.47,3.57,11.4,9.41,12.01,16.72,14.55,5.78,33.4,59.6
571,good,3.384566376,6.13,2.48,3.45,11.62,9.41,12.21,18.08,13.58,5.95,33.4,57.5
572,good,3.384566376,6.18,2.47,3.45,11.58,9.41,12.21,16.72,13.8,5.9,33.4,57.2
573,good,3.384566376,6.08,2.5,3.38,11.44,9.15,12.16,20.7,14.03,5.76,33.4,59.3
574,good,3.384566376,6.21,2.47,3.43,11.67,9.08,12.01,17.91,14.08,5.95,33.4,59.2
575,good,3.384566376,6.21,2.48,3.4,11.62,9.45,12.16,22.56,16.53,5.98,33.3,59.4
576,good,3.384566376,6.08,2.5,3.59,12.28,9.37,12.45,20.91,14.97,5.9,33.3,60.2
577,good,3.384566376,6.13,2.53,3.43,11.62,10.1,12.6,21.88,16.33,5.81,33.3,59.7
578,good,3.384566376,6.21,2.54,3.45,11.71,9.67,12.8,20.6,16.46,6,33.3,60.8
579,good,3.384566376,6.23,2.53,3.38,11.71,8.8,11.5,18.43,14.2,5.81,33.3,59.5
580,good,3.384566376,6.21,2.45,3.41,11.76,9.01,11.78,20.7,15.15,5.93,33.3,57.9
581,good,3.384566376,6.18,2.47,3.43,11.71,9.01,12.25,16.2,14.97,5.9,33.3,59.9
582,good,3.384566376,6.1,2.44,3.28,11.4,8.87,12.55,22.92,15.41,5.78,33.2,58.7
583,good,3.384566376,6.05,2.47,3.36,11.31,9.01,11.97,22.56,13.58,5.78,33.2,60.1
584,good,3.384566376,6.08,2.44,3.33,11.44,9.23,11.55,19.8,13.53,5.98,33.2,59.1
585,good,3.384566376,6.08,2.44,3.29,11.22,7.95,10.97,15.98,13,5.78,33.2,59.2
586,good,3.384566376,5.98,2.42,3.31,11.22,8.24,11.5,15.91,12.89,5.83,33.2,59.6
587,good,3.384566376,6,2.42,3.29,11.09,8.27,11.15,20.8,13.15,5.71,33.2,60.4
588,good,3.384566376,5.93,2.41,3.31,11.13,8.63,11.32,16.49,13.97,5.78,33.2,61.6
589,good,3.384566376,5.8,2.45,3.31,11.04,9.01,11.55,17.58,15.09,5.78,33.2,62.3
590,good,3.384566376,6.03,2.47,3.33,11.26,9.37,11.97,21.33,14.97,5.81,33.2,62.1
591,good,3.384566376,6.03,2.45,3.31,11.31,10.06,11.82,22.33,16.81,5.93,33.2,61.8
592,good,3.384566376,6.05,2.44,3.33,11.49,8.77,11.5,16.49,15.53,6.03,33.2,61.7
593,good,3.384566376,6.08,2.44,3.31,11.31,8.5,11.41,20,14.91,5.95,33.2,59.6
594,good,3.384566376,5.98,2.45,3.35,11.31,9.01,11.73,20.6,15.28,5.81,33.2,62
595,good,3.384566376,6.03,2.47,3.35,11.31,9.45,11.69,17.18,14.31,5.93,33.2,61.5
596,good,3.384566376,5.98,2.41,3.28,11.22,8.4,11.01,18.87,14.43,5.86,33.1,61.5
597,good,3.384566376,6.05,2.47,3.35,11.31,8.7,11.41,19.42,13.53,5.9,33.1,62.5
598,good,3.384566376,5.88,2.41,3.28,11.04,8.67,11.19,20.91,14.2,5.88,33.1,62.1
599,good,3.384566376,5.9,2.38,3.26,10.87,7.98,10.93,19.42,12.84,5.81,33.1,62.5
600,good,3.384566376,5.93,2.42,3.28,10.91,8.4,10.76,16.95,13.86,5.81,33.1,63.3
601,good,3.486829087,5.83,2.41,3.24,10.91,8.3,10.72,15.98,13.47,5.78,33.1,63.1
602,good,3.486829087,5.85,2.41,3.26,10.87,8.63,10.93,15.98,13.1,5.81,33.1,62.2
603,good,3.486829087,5.88,2.41,3.26,10.83,8.46,10.93,17.75,13.91,5.69,33.1,61.8
604,good,3.486829087,5.95,2.44,3.29,11,9.08,11.41,16.34,14.2,5.78,33.1,63.1
605,good,3.486829087,6.05,2.44,3.22,11.04,9.19,11.06,17.91,14.31,5.81,33.1,59.2
606,good,3.486829087,6,2.42,3.24,11.22,8.4,10.47,16.87,13.1,5.78,33,60
607,good,3.486829087,6.03,2.41,3.26,11.09,8.05,10.67,14.83,13.58,5.83,33.1,60.3
608,good,3.486829087,6.03,2.41,3.26,11.17,8.94,10.97,15.49,14.31,5.81,33,61.1
609,good,3.486829087,6.03,2.39,3.29,11.26,8.8,11.23,19.23,13.53,5.83,33,61.7
610,good,3.486829087,6.03,2.44,3.26,11.04,8.91,11.06,21.01,14.79,5.86,33,62.1
611,good,3.486829087,5.98,2.42,3.24,11.13,8.77,11.06,21.44,14.49,5.78,33,62.9
612,good,3.486829087,6,2.42,3.26,11,9.01,11.28,17.75,14.37,5.76,33,62.4
613,good,3.486829087,5.98,2.38,3.26,10.87,8.53,10.67,18.69,14.49,5.81,33.1,63
614,good,3.486829087,5.93,2.39,3.21,10.87,7.89,10.47,15.35,14.31,5.76,33,61.2
615,good,3.486829087,5.95,2.38,2.91,10.87,8.14,10.76,18.34,14.26,5.81,33,62.8
616,good,3.486829087,5.93,2.42,2.72,10.83,8.4,10.63,16.72,14.2,5.57,33,62.7
617,good,3.486829087,6,2.36,2.7,10.7,8.2,10.18,16.27,13.75,5.81,33,62.8
618,good,3.486829087,5.93,2.35,2.81,10.87,7.77,10.39,15.63,14.2,5.93,33,61.4
619,good,3.486829087,5.95,2.36,2.88,10.74,8.24,10.3,15.42,14.31,5.83,33,61.7
620,good,3.486829087,5.93,2.39,3.01,10.66,8.37,10.51,15.98,13.97,5.76,33,63.3
621,good,3.486829087,5.95,2.35,3.22,10.91,8.43,10.63,15.42,14.03,5.98,33,64
622,good,3.486829087,5.98,2.36,3.35,10.91,8.43,10.63,16.57,12.39,5.95,33,64.7
623,good,3.486829087,5.98,2.42,3.31,10.79,8.14,10.3,18.96,12,6,33,65.4
624,good,3.486829087,5.98,2.36,3.31,10.79,8.24,10.34,19.9,12.34,5.95,33,65.9
625,good,3.486829087,5.88,2.38,3.28,10.66,7.92,10.22,19.8,12.94,5.86,33,66.5
626,good,3.486829087,6,2.38,3.31,10.96,7.98,10.47,15.63,13.86,5.78,33,66.5
627,good,3.486829087,5.98,2.42,2.32,11.04,7.86,10.22,19.52,13.15,5.86,33,61.2
628,good,3.486829087,6.05,2.38,2.36,11,8.33,10.3,19.42,14.26,5.81,33,63
629,good,3.486829087,6.03,2.38,3.21,11.09,8.87,10.8,18,12.64,5.9,33,61.9
630,good,3.486829087,6.03,2.36,3.07,11.09,8.33,10.43,16.42,13.69,5.95,33,63.2
631,good,3.486829087,6.08,2.36,3.11,11.13,8.56,10.51,16.2,13.64,5.93,33,61.4
632,good,3.486829087,6.18,2.42,3.12,11.13,8.77,10.72,16.05,13.86,5.93,33,59.8
633,good,3.486829087,6.23,2.39,3.14,11.31,8.84,11.15,15.77,13.69,6,33,59.6
634,good,3.486829087,6.33,2.41,3.12,11.44,9.52,11.23,16.34,15.09,5.98,33,57.7
635,good,3.486829087,6.33,2.41,3.14,11.44,8.91,10.76,17.83,12.59,6.03,33,57.3
636,good,3.486829087,6.31,2.44,3.12,11.35,9.01,10.72,15.91,14.26,5.93,33,59.3
637,good,3.486829087,6.26,2.39,3.11,11.26,8.56,10.47,14.89,15.34,5.93,33,60.5
638,good,3.486829087,6.21,2.38,3.12,11.13,8.56,10.34,17.83,14.61,5.98,33,62.2
639,good,3.486829087,6.26,2.44,3.12,11.17,8.3,10.43,16.12,12.69,6,33,62.9
640,good,3.486829087,6.31,2.42,3.12,11.4,8.46,10.39,18.78,13.31,6.03,33,58.7
641,good,3.486829087,6.28,2.38,3.11,11.4,8.87,10.63,19.23,14.37,5.95,33,59.2
642,good,3.486829087,6.28,2.41,3.11,11.4,7.71,10.18,15.09,13.47,6.08,33,58.7
643,good,3.486829087,6.31,2.42,3.12,11.31,8.87,10.72,18.51,13.86,5.95,33,60
644,good,3.486829087,6.31,2.38,3.11,11.44,8.6,10.14,14.89,14.49,5.93,33,58.9
645,good,3.486829087,6.31,2.39,3.14,11.35,8.7,10.47,17.67,13.97,5.95,32.9,59.2
646,good,3.486829087,6.28,2.39,3.12,11.13,8.91,10.39,19.8,14.79,5.83,33,61.2
647,good,3.486829087,6.23,2.39,3.11,11.09,8.4,10.47,15.63,13.42,5.93,33,62.5
648,good,3.486829087,6.28,2.39,3.14,11.22,8.7,10.59,15.77,13.64,5.95,33,62.5
649,good,3.486829087,6.31,2.41,3.11,11.4,9.52,10.55,20.91,13.47,5.83,33,58.5
650,good,3.486829087,6.47,2.44,3.12,11.58,9.34,10.47,19.71,14.85,5.86,32.9,55.7
651,good,3.486829087,6.49,2.41,3.16,11.67,9.19,10.47,17.75,14.08,5.83,33,56.8
652,good,3.486829087,6.41,2.42,3.11,11.49,9.63,11.19,14.96,14.03,5.83,33,57.1
653,good,3.486829087,6.44,2.44,3.09,11.58,9.19,10.34,16.87,14.26,5.88,32.9,58
654,good,3.486829087,6.39,2.39,3.11,11.44,9.12,9.99,15.35,13.86,6.05,32.9,56.7
655,good,3.486829087,6.28,2.36,3.11,11.09,8.5,9.72,14.96,13.21,5.98,32.9,58.4
656,good,3.486829087,6.33,2.36,3.06,11.26,8.37,9.53,18.6,14.08,5.88,32.9,57.1
657,good,3.486829087,6.23,2.38,3.04,11.13,8.05,9.27,14.57,12.39,5.73,33,57.4
658,good,3.486829087,6.15,2.35,3.04,10.96,8.17,9.6,16.87,13.75,5.69,33,59.3
659,good,3.486829087,6.15,2.36,3.07,10.74,7.92,9.45,14.76,12.69,5.71,33,60.4
660,good,3.486829087,6,2.36,3.06,10.62,8.27,9.57,14.83,12.64,5.83,32.9,60.9
661,good,3.594027455,6,2.36,3.06,10.49,8.17,9.45,15.42,13.1,5.64,32.9,61.9
662,good,3.594027455,6,2.38,3.06,10.54,7.92,9.27,13.66,11.58,5.9,32.9,61.5
663,good,3.594027455,6,2.39,3.06,10.62,8.08,9.2,18.6,12.05,5.78,32.9,60.3
664,good,3.594027455,6.03,2.35,3.07,10.66,8.24,9.31,16.79,11.91,5.57,32.9,59.9
665,good,3.594027455,6.08,2.39,3.06,10.58,8.94,9.49,17.83,12.94,6.1,32.9,59.2
666,good,3.594027455,6,2.36,3.04,10.62,8.53,9.38,14.7,13,5.86,33,60.8
667,good,3.594027455,6,2.38,3.06,10.41,8.24,9.02,16.57,12.44,5.95,32.9,61
668,good,3.594027455,6.05,2.41,3.06,10.54,8.37,9.09,16.87,12.69,5.98,32.9,62.6
669,good,3.594027455,5.98,2.35,3.04,10.49,7.98,8.78,17.67,11.68,5.76,32.9,62.5
670,good,3.594027455,5.95,2.36,3.07,10.49,8.27,9.16,14.51,12.29,5.81,32.9,63.7
671,good,3.594027455,5.93,2.33,3.04,10.41,8.4,9.24,14.08,13.47,5.66,32.9,62.8
672,good,3.594027455,6,2.35,3.04,10.41,8.33,8.74,16.57,12.89,5.71,32.9,60
673,good,3.594027455,5.93,2.32,3.02,10.49,8.3,8.99,14.51,11.91,5.78,32.9,61.6
674,good,3.594027455,6.05,2.39,3.07,10.62,8.77,9.31,14.38,11.81,5.83,32.9,58.9
675,good,3.594027455,6.05,2.39,3.06,10.58,8.73,9.02,14.44,11.58,5.64,32.9,59.1
676,good,3.594027455,6.03,2.41,3.07,10.49,8.46,8.78,15.63,11.31,5.83,32.9,61
677,good,3.594027455,6,2.33,3.04,10.21,7.21,8.37,16.87,10.42,5.78,32.9,62.6
678,good,3.594027455,5.98,2.33,3.06,10.33,8.3,8.81,16.64,11.18,5.83,32.9,61.8
679,good,3.594027455,6.05,2.41,3.07,10.66,7.98,8.47,16.49,11.81,5.88,32.9,61.8
680,good,3.594027455,6,1.74,3.04,10.66,8.2,8.71,13.66,12,5.66,32.9,57.6
681,good,3.594027455,6.05,2.39,3.04,10.62,8.63,8.92,14.32,12.15,5.76,32.9,59.6
682,good,3.594027455,6.03,2.42,3.06,10.62,8.14,8.47,16.12,11.4,5.78,32.9,61.5
683,good,3.594027455,6,2.38,3.07,10.49,8.37,8.74,15.7,12.64,5.76,32.9,62.4
684,good,3.594027455,5.98,2.39,3.09,10.41,8.73,8.88,15.77,11.05,6.16,32.9,63.1
685,good,3.594027455,5.95,2.42,3.07,10.29,8.6,8.99,13.37,14.26,6,32.9,64.2
686,good,3.594027455,5.88,2.36,3.07,10.13,8.4,8.41,13.96,11.63,6.05,32.9,64.9
687,good,3.594027455,5.8,2.32,3.02,9.97,8.08,7.96,15.63,11.09,5.76,32.9,65.5
688,good,3.594027455,5.85,2.38,3.04,9.86,8.27,8.24,14.14,10.58,5.71,32.9,65.1
689,good,3.594027455,5.85,2.35,3.04,10.05,8.37,8.15,13.66,10.92,5.61,32.9,62.5
690,good,3.594027455,5.93,2.44,3.06,10.25,8.8,8.47,16.49,11.68,5.57,32.9,60.2
691,good,3.594027455,6.08,2.41,3.07,10.54,9.23,8.67,15.77,11.45,5.59,32.9,58.1
692,good,3.594027455,6.08,2.39,3.06,10.66,8.46,7.93,15.42,10.22,5.81,33,56.2
693,good,3.594027455,6.05,2.35,3.04,10.49,8.27,8.08,15.22,11.86,5.66,32.9,58.9
694,good,3.594027455,6.03,2.36,3.06,10.41,8.63,8.15,16.79,11.27,5.98,32.9,60
695,good,3.594027455,6.03,2.41,3.06,10.37,8.3,8.08,15.56,11.63,5.86,32.9,59.9
696,good,3.594027455,5.98,2.41,3.07,10.33,7.59,7.86,15.09,11.54,5.93,32.9,61.3
697,good,3.594027455,6,2.33,3.06,10.17,7.89,7.56,16.05,10.58,5.81,32.9,61.1
698,good,3.594027455,5.93,2.33,3.04,10.01,8.05,7.65,12.99,10.34,5.76,32.9,61.6
699,good,3.594027455,6.03,2.36,3.07,10.29,8.2,7.93,14.38,10.14,5.78,32.9,64
700,good,3.594027455,6.05,2.33,3.09,10.41,8.46,7.83,15.91,11.63,5.73,32.9,61.7
701,good,3.594027455,6.05,2.41,3.09,10.41,8.6,7.89,15.84,11.58,5.86,32.9,59.5
702,good,3.594027455,6,2.39,3.07,10.13,8.24,7.56,12.51,10.88,5.83,32.9,62
703,good,3.594027455,6,2.36,3.06,10.13,8.08,7.74,12.4,10.67,5.71,32.9,64.1
704,good,3.594027455,5.95,2.38,3.09,10.05,8.27,7.77,15.63,11.54,5.73,32.9,62.9
705,good,3.594027455,5.78,2.3,3.04,9.86,8.2,7.5,12.15,10.1,5.66,32.9,64.2
706,good,3.594027455,5.83,2.32,3.06,9.67,8.05,7.21,15.35,10.79,5.69,32.9,65.3
707,good,3.594027455,5.76,2.3,3.04,9.74,8.53,7.21,12.4,11.09,5.66,32.9,64.8
708,good,3.594027455,5.76,2.33,3.02,9.55,8.24,7.35,14.51,10.5,5.66,32.9,65
709,good,3.594027455,5.76,2.36,3.04,9.78,7.98,7.41,13.04,10.3,5.66,33,65.7
710,good,3.594027455,5.85,2.38,3.06,9.97,8.5,7.53,13.96,10.84,5.59,32.9,61.6
711,good,3.594027455,5.88,2.36,3.06,9.82,8.43,7.38,16.05,9.83,5.93,33,62.5
712,good,3.594027455,5.85,2.3,3.02,9.7,8.6,7.23,14.26,11.18,5.88,32.9,63.1
713,good,3.594027455,5.88,2.32,3.06,9.78,8.37,7.15,12.51,10.14,5.98,32.9,64.3
714,good,3.594027455,5.9,2.33,3.06,9.78,8.17,7.26,13.43,10.58,5.88,32.9,63.9
715,good,3.594027455,5.9,2.32,3.06,9.82,8.7,7.29,15.84,11.09,5.73,33,65
716,good,3.594027455,5.78,2.3,3.07,9.67,8.05,6.81,13.54,10.26,5.83,32.9,65.1
717,good,3.594027455,5.66,2.3,3.04,9.48,7.71,6.7,12.2,10.14,5.76,32.9,66.5
718,good,3.594027455,5.68,2.3,3.06,9.41,7.8,6.73,12.35,9.23,5.69,32.9,66.7
719,good,3.594027455,5.68,2.32,3.04,9.33,7.98,6.79,13.96,9.94,5.66,32.9,67.5
720,good,3.594027455,5.73,2.33,3.02,9.52,8.46,6.81,12.2,10.96,5.64,33,66.4
721,good,3.617804807,5.76,2.35,3.04,9.59,8.53,6.84,12.2,9.71,5.88,32.9,66.9
722,good,3.617804807,5.66,2.32,3.02,9.41,8.5,6.9,11.71,9.86,5.78,32.9,68.1
723,good,3.617804807,5.68,2.32,3.01,9.48,7.92,6.6,13.78,9.75,5.43,32.9,68.1
724,good,3.617804807,5.71,2.33,2.99,9.63,8.33,6.87,11.56,9.67,5.83,32.9,64.9
725,good,3.617804807,5.66,2.29,2.97,9.48,8.43,6.62,12.25,9.75,5.73,32.9,64.8
726,good,3.617804807,5.73,2.29,2.99,9.67,8.6,6.76,12.25,9.79,5.86,33,65.7
727,good,3.617804807,5.76,2.29,2.99,9.7,8.14,6.46,12.1,9.3,5.73,32.9,62.2
728,good,3.617804807,5.83,2.3,3.01,9.94,8.24,6.46,11.47,8.6,5.76,32.9,61.9
729,good,3.617804807,6.03,2.33,3.04,10.17,9.15,7.01,12,9.56,5.81,32.9,61
730,good,3.617804807,6.03,2.35,3.06,10.17,8.8,6.92,14.44,9.16,5.9,32.9,60.4
731,good,3.617804807,6.05,2.33,3.04,10.05,8.73,6.6,14.57,9.49,5.88,32.9,60.6
732,good,3.617804807,5.98,2.36,3.02,9.94,8.56,6.41,14.26,9.83,5.69,32.9,60.5
733,good,3.617804807,5.95,2.36,3.04,9.74,8.87,6.65,11.8,9.56,5.95,32.9,62.2
734,good,3.617804807,6,2.38,3.02,9.78,9.26,6.81,12.4,10.22,5.76,32.9,62.6
735,good,3.617804807,6.03,2.36,3.02,9.94,9.6,6.36,14.7,9.98,5.71,32.9,60.8
736,good,3.617804807,6.08,2.36,3.02,9.94,7.71,6.26,13.78,8.95,5.73,32.9,60.3
737,good,3.617804807,6.05,2.33,3.01,9.97,8.56,6.36,14.02,9.71,5.66,32.9,59.5
738,good,3.617804807,5.93,2.29,3.01,9.74,8.87,6.23,11.52,9.75,5.52,32.9,61.9
739,good,3.617804807,5.93,2.36,3.04,9.63,8.46,6.21,11.71,9.6,5.81,32.9,63.9
740,good,3.617804807,5.93,2.33,3.06,9.7,8.46,6.31,11.9,8.63,5.81,32.9,65
741,good,3.617804807,5.98,2.35,3.07,9.67,9.3,6.41,13.96,9.3,5.93,32.9,65.2
742,good,3.617804807,5.93,2.33,3.04,9.74,8.77,6.11,14.2,9.27,5.76,32.9,64.8
743,good,3.617804807,5.95,2.36,3.07,9.63,8.37,6.03,12.4,8.88,5.83,32.9,64.8
744,good,3.617804807,5.88,2.33,3.04,9.48,8.14,5.91,12.4,8.33,5.93,32.9,66.4
745,good,3.617804807,5.83,2.33,3.06,9.52,8.56,6.08,13.78,8.27,6.13,32.9,65.1
746,good,3.617804807,5.85,2.36,3.04,9.63,8.67,6.13,12,8.84,5.71,32.9,65
747,good,3.617804807,5.85,2.38,3.04,9.74,8.8,6.18,12.51,9.52,5.95,32.9,64
748,good,3.617804807,5.93,2.35,3.07,9.82,8.94,6.11,11.52,9.16,5.95,32.9,62.9
749,good,3.617804807,5.93,2.33,3.04,9.86,8.73,6.06,11.66,8.57,5.86,32.9,62.2
750,good,3.617804807,5.9,2.33,3.07,9.78,9.12,6.39,11.24,9.38,6.03,32.9,63.6
751,good,3.617804807,6,2.36,3.04,9.82,9.3,6.16,12.82,9.16,5.98,32.9,62.8
752,good,3.617804807,6,2.39,3.07,9.82,9.23,6.11,11.71,8.84,6.08,32.9,60.4
753,good,3.617804807,6,2.36,3.04,9.82,9.19,6.03,11.47,8.84,6.03,32.9,61.9
754,good,3.617804807,6,2.33,3.04,9.74,8.84,5.88,13.49,9.3,6.03,32.9,61.4
755,good,3.617804807,5.95,2.38,3.02,9.59,8.7,5.67,11.15,8.88,5.98,32.9,63.5
756,good,3.617804807,5.8,2.33,2.99,9.26,8.63,5.64,12.82,8.37,5.81,32.9,65
757,good,3.617804807,5.73,2.3,2.99,9.19,8.6,5.64,10.66,8.43,5.81,32.9,66.5
758,good,3.617804807,5.71,2.29,2.99,9.04,8.37,5.53,11.06,8.5,5.76,32.9,66.5
759,good,3.617804807,5.71,2.3,2.99,9.01,8.7,5.57,12.25,8.4,5.73,32.9,65.7
760,good,3.617804807,5.76,2.32,3.04,9.04,8.5,5.53,10.93,7.73,5.81,32.9,65.8
761,good,3.617804807,5.85,2.32,3.04,9.12,9.01,5.62,10.58,8.17,5.9,32.9,66.7
762,good,3.617804807,5.88,2.33,3.04,9.19,8.56,5.43,11.1,8.6,5.93,32.9,64.9
763,good,3.617804807,5.76,2.27,2.99,9.22,8.6,5.69,11.8,8.63,5.83,32.9,63.6
764,good,3.617804807,5.85,2.32,3.01,9.33,8.24,5.37,13.04,8.3,5.86,32.9,61.5
765,good,3.617804807,5.9,2.33,3.02,9.37,8.73,5.41,12.66,8.7,5.9,32.9,62.5
766,good,3.617804807,6.21,2.35,3.01,9.37,9.37,5.41,12.72,8.08,5.86,32.9,63.3
767,good,3.617804807,5.9,2.35,3.02,9.44,8.7,5.48,12.66,7.49,5.9,32.9,62.7
768,good,3.617804807,6,2.35,3.01,9.55,8.91,5.39,11.76,8.74,6.03,32.9,61.6
769,good,3.617804807,5.95,2.36,3.01,9.44,8.73,5.3,13.21,7.98,6,32.9,62
770,good,3.617804807,5.9,2.36,3.01,9.48,8.8,5.39,10.71,7.89,6,32.9,61.3
771,good,3.617804807,6.03,2.39,3.21,9.59,9.05,5.48,13.15,8.47,6.1,32.9,60.3
772,good,3.617804807,6.05,2.41,3.04,9.67,8.98,5.32,11.9,8.11,6.05,32.9,61.5
773,good,3.617804807,6,2.39,3.04,9.59,8.63,5.25,12.66,8.04,6.1,32.9,61.3
774,good,3.617804807,6.03,2.39,3.02,9.41,9.48,5.19,12.77,7.95,6.1,32.9,63
775,good,3.617804807,5.83,2.36,2.96,9.01,8.56,5.14,12.93,8.08,5.95,32.9,64.3
776,good,3.617804807,5.83,2.32,2.99,8.97,8.46,5.19,9.96,8.2,5.83,32.9,66
777,good,3.617804807,5.83,2.35,2.97,9.15,9.23,5.1,13.09,8.01,6,32.9,64.3
